date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:59	8429/8429	---M--	200	added ('OK')	image/png	etag:%221f402af1ba800e206c07b254c136c337%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/62ced85501747d7b25df2baa_PCC-LOGO-RGB-WHITE-01.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/62ced85501747d7b25df2baa_PCC-LOGO-RGB-WHITE-01.png	(from https://www.paybyphone.co.uk/parking-operators/solution-rights-rates)
17:18:59	42106/42106	---M--	200	added ('OK')	image/png	etag:%22e06824127e4e2cccd71569d7a3aa0737%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/62ced8479e01c66bb01a20c9_Somerset_West_and_Taunton_Council_logo-WHITE-01.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/62ced8479e01c66bb01a20c9_Somerset_West_and_Taunton_Council_logo-WHITE-01.png	(from https://www.paybyphone.co.uk/parking-operators/solution-rights-rates)
17:19:00	33862/33862	---M--	200	added ('OK')	image/png	etag:%223a266ddea14f9b0a6686eaea63d57a60%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/62ced82aee83f76f22c706de_Government_of_Jersey_logo_WHITE.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/62ced82aee83f76f22c706de_Government_of_Jersey_logo_WHITE.png	(from https://www.paybyphone.co.uk/parking-operators/solution-rights-rates)
17:19:00	134326/134326	---M--	200	added ('OK')	image/jpeg	etag:%22af606258baf0b0243d0852bb206f2b91%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492b6cee40138d6dc694663_forest-g33458e174_640.jpg	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492b6cee40138d6dc694663_forest-g33458e174_640.jpg	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:00	226148/226148	---M--	200	added ('OK')	image/png	etag:%22e037ea9c8b7794f28061a76d453fb59f%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492ad6de8e758ce85d75d2d_header_phone_hand1_cutout.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492ad6de8e758ce85d75d2d_header_phone_hand1_cutout.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:01	16414/16414	---M--	200	added ('OK')	image/png	etag:%22da2d1ee0261d7ceba166f251a9e423a0%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492b84033ad50c5bb902457_6428364c-pay-stations-2_108d05y000000000000000.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492b84033ad50c5bb902457_6428364c-pay-stations-2_108d05y000000000000000.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:01	291/291	---M--	200	added ('OK')	image/png	etag:%2209fc60f7595f44b2c3a045cd64f60bed%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492b850cd3d734145dc9df2_0630f852-arrow.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492b850cd3d734145dc9df2_0630f852-arrow.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:01	14807/14807	---M--	200	added ('OK')	image/png	etag:%22c293691ecedf16b5e2df210b90313946%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492b862918c493bac171da2_b969871d-meters-for-trees-icon-rgb_105h05h000000000000000.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492b862918c493bac171da2_b969871d-meters-for-trees-icon-rgb_105h05h000000000000000.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:01	3670/3670	---M--	200	added ('OK')	image/png	etag:%2231b9f73f9d3aa25b5fade46bb636176b%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bb1a747033215217134d_avion.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bb1a747033215217134d_avion.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:01	3546/3546	---M--	200	added ('OK')	image/png	etag:%22f67979a66bff1ca24221649ecf0864de%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bb501371d99bc9d1c445_car.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bb501371d99bc9d1c445_car.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:02	2726/2726	---M--	200	added ('OK')	image/png	etag:%220880225c3e493909ab173b3c93878cf4%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bb70dac5954a75a3064e_light.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bb70dac5954a75a3064e_light.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:02	3228/3228	---M--	200	added ('OK')	image/png	etag:%22eb71434c772535313ab943a419b5ca5e%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bb88b3b46c639f065646_appartment.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bb88b3b46c639f065646_appartment.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:02	61516/61516	---M--	200	added ('OK')	image/png	etag:%225cc0a92876fa99e215b3d696b9e5815b%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492be5fc475e74ad60e731b_e7b78ae5-rbkc_108k09e000000000000000.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492be5fc475e74ad60e731b_e7b78ae5-rbkc_108k09e000000000000000.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:02	12986/12986	---M--	200	added ('OK')	image/png	etag:%22ad425c9632ccf4050fdc8e4a3126f12b%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492be8429eca4ca46658afd_a0b7d1dc-brighton-hove-logo-cmyk-black_10a606u000000000000000.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492be8429eca4ca46658afd_a0b7d1dc-brighton-hove-logo-cmyk-black_10a606u000000000000000.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:03	4838/4838	---M--	200	added ('OK')	image/png	etag:%220a2aaea570ca9e75f589ba4ab84226a0%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492be95773c4bf3447a6784_381dd811-ealing-logo-rgb.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492be95773c4bf3447a6784_381dd811-ealing-logo-rgb.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:03	8001/8001	---M--	200	added ('OK')	image/jpeg	etag:%22eb993c914738af5079e7c6cb996063b0%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bea19540bec203ca8fd4_67be01f7-800x800-colour-logo-vector_10a403u00000000000001o.jpeg	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bea19540bec203ca8fd4_67be01f7-800x800-colour-logo-vector_10a403u00000000000001o.jpg	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:03	14506/14506	---M--	200	added ('OK')	image/jpeg	etag:%22003541313390dd6d663466c79c52a770%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492beb924f87f9592629ec5_050fcec9-800x800-aberdeen-city-council-2018_107u06u00000000000001o.jpeg	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492beb924f87f9592629ec5_050fcec9-800x800-aberdeen-city-council-2018_107u06u00000000000001o.jpg	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:04	5782/5782	---M--	200	added ('OK')	image/jpeg	etag:%22c5e5f135be4ba0fbf92245f5334c9ae3%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bece6b35ddb2e14ad91e_cdfbc3fc-800x800-lewisham_105w05w00000000000001o.jpeg	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bece6b35ddb2e14ad91e_cdfbc3fc-800x800-lewisham_105w05w00000000000001o.jpg	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:04	35028/35028	---M--	200	added ('OK')	image/png	etag:%2282845621fee0acc2ef5336bf76c3cf93%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bef29540bec203caeeb2_26cf2b45-barking-dagenham-master-brand-.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492bef29540bec203caeeb2_26cf2b45-barking-dagenham-master-brand-.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:04	23664/23664	---M--	200	added ('OK')	image/png	etag:%22fd7183a7f15ed7186cf9f469c808f36b%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492c557379758884a757d44_56031db0-2017-cfs-co2-neutral-org-logo-rgb_108m050000000000000000.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492c557379758884a757d44_56031db0-2017-cfs-co2-neutral-org-logo-rgb_108m050000000000000000.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:04	38117/38117	---M--	200	added ('OK')	image/png	etag:%22262a5498815a0d2fbb57562a5ea62f56%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492c561955ffc88abce3749_94171e4f-gwa-logo-winner-2019-rgb_105c05c000000000000000.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492c561955ffc88abce3749_94171e4f-gwa-logo-winner-2019-rgb_105c05c000000000000000.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:05	22894/22894	---M--	200	added ('OK')	image/png	etag:%22ecd5dff0d5aa4a9468514b036a84507a%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492c56d33ad50c5bb9f1aef_74b2f7e3-gaa-environmental-best-practice-2019-winner_103o05e000000000000000.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/6492c56d33ad50c5bb9f1aef_74b2f7e3-gaa-environmental-best-practice-2019-winner_103o05e000000000000000.png	(from https://www.paybyphone.co.uk/parking-operators/meters-for-trees)
17:19:06	78537/78537	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2017:26:12%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/abingdon	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/abingdon.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:07	71612/71612	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:00%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/accrington	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/accrington.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:07	6363/6363	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:19:05%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/acton	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/acton	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:07	71600/71600	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2004:05:58%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/aldershot	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/aldershot.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:08	78494/78494	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:04%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/alfreton	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/alfreton.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:08	78500/78500	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2005:00:06%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/altrincham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/altrincham.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:09	68142/68142	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2018:31:21%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/amersham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/amersham.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:09	78479/78479	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2016:16:40%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/andover	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/andover.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:09	64666/64666	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:09%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/archway	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/archway.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:10	64672/64672	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2001:12:00%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/arnold	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/arnold.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:10	68114/68114	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2018:49:28%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/arundel	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/arundel.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:10	78441/78441	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:12%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/ashford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/ashford.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:11	70045/70045	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2019:13:12%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/ashington	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/ashington.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:11	68330/68330	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:15%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/ashton-in-makerfield	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/ashton-in-makerfield.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:12	64649/64649	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:16%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/aston	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/aston.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:12	68159/68159	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:18%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/aylesbury	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/aylesbury.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:12	75043/75043	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:20%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/banbury	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/banbury.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:13	68111/68111	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:22%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/banstead	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/banstead.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:13	6363/6363	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:19:12%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/barking	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/barking	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:14	64651/64651	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:25%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/barnet	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/barnet.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:14	78524/78524	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:27%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/barnsley	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/barnsley.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:14	78459/78459	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2016:32:45%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/barnstaple	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/barnstaple.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:15	67439/67439	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:29%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/barrow-in-furness	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/barrow-in-furness.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:15	71499/71499	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2017:58:35%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/basildon	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/basildon.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:16	78505/78505	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2001:05:22%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/basingstoke	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/basingstoke.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:16	74901/74901	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:34%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bath	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bath.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:16	71523/71523	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:36%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/batley	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/batley.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:17	78483/78483	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2007:40:37%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/battersea	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/battersea.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:17	71528/71528	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2004:06:36%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/beccles	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/beccles.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:18	71851/71851	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2023:29:53%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/beckenham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/beckenham.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:18	64696/64696	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2016:47:41%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/becontree	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/becontree.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:18	6363/6363	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:19:17%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bedford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bedford	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:19	71581/71581	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:39%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bedworth	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bedworth.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:19	77127/77127	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:41%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/beverley	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/beverley.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:20	71673/71673	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:43%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bexhill-on-sea	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bexhill-on-sea.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:20	78524/78524	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:45%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bexley	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bexley.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:20	78484/78484	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2021:04:31%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bicester	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bicester.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:21	75046/75046	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2016:54:03%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bideford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bideford.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:21	71507/71507	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2016:19:28%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/billericay	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/billericay.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:22	75157/75157	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:48%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/billingham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/billingham.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:22	78495/78495	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2016:29:27%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bilston	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bilston.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:23	78555/78555	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2017:08:44%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/birkenhead	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/birkenhead.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:23	78502/78502	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2021:10:10%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/birmingham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/birmingham.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:23	78611/78611	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:51%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bishop-auckland	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bishop-auckland.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:24	64821/64821	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2017:49:03%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bishops-stortford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bishops-stortford.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:24	78525/78525	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2015:32:44%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/blackburn	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/blackburn.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:24	68144/68144	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2007:38:56%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/blackheath	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/blackheath.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:25	78525/78525	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2022:13:51%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/blackpool	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/blackpool.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:25	68181/68181	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:54%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bletchley	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bletchley.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:26	76891/76891	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2021:36:35%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/blyth	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/blyth.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:26	78613/78613	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:45:57%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bognor-regis	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bognor-regis.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
17:19:26	78441/78441	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2020:27:19%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/bolton	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/bolton.html	(from https://www.paybyphone.co.uk/find-ev-chargers)
